goodsNo,리뷰번호,리뷰타입,작성자,리뷰내용,평점,체험단,구매옵션,키,몸무게,성별,작성일,만족도,사진유무,도움돼요,브랜드,카테고리,구매사이즈,구매상세,연도,월,일,요일,평점_raw,만족도_응답여부,사이즈,화면대비색감,퀄리티,구김,두께감,신축성,색감,보온성,퀄리티_점수,보온성_점수,신축성_점수,두께감_점수,구김_점수,사이즈_편차,사이즈_편차절대,화면대비색감_편차,화면대비색감_편차절대,색감_편차,색감_편차절대,리뷰내용_clean,리뷰내용_norm,laugh_count,cry_count,exclamation_count,question_count,emoji_count,has_repetition,text_length_orig,한글_글자수,전체_글자수,is_valid_for_topic
3791891,84430951,general,김여리,예전에 데미지 워시드 체크 사고 잘 입고 있어서 좀 더 가벼운걸로 고르다 구매했어요. 숨만 쉬어도 더운 여름엔 당연히 입기 힘든 소재인건 알고 샀지만 부들부들 몸에 감기는 소재는 아니라 너무 덥지는 않아요. 지금 입기 좋음. 하지만 색감 때문에 더워 보임~ 사이즈는 예전에 L로 사서 이것도 L로 샀음. 사이즈 만족.,4.0,False,L,163.0,53.0,여성,2026-05-13 23:11:45,사이즈: 많이 큼 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 좋음 / 구김: 거의 없음,True,0,filluminate,상의,L,,2026,5,13,수,4,응답,많이 큼,화면과 비슷,좋음,거의 없음,,,,,4.0,,,,4.0,2.0,2.0,0.0,0.0,,,예전에 데미지 워시드 체크 사고 잘 입고 있어서 좀 더 가벼운걸로 고르다 구매했어요. 숨만 쉬어도 더운 여름엔 당연히 입기 힘든 소재인건 알고 샀지만 부들부들 몸에 감기는 소재는 아니라 너무 덥지는 않아요. 지금 입기 좋음. 하지만 색감 때문에 더워 보임~ 사이즈는 예전에 L로 사서 이것도 L로 샀음. 사이즈 만족.,예전에데미지워시드체크사고잘입고있어서좀더가벼운걸로고르다구매했어요숨만쉬어도더운여름엔당연히입기힘든소재인건알고샀지만부들부들몸에감기는소재는아니라너무덥지는않아요지금입기좋음하지만색감때문에더워보임사이즈는예전에l로사서이것도l로샀음사이즈만족,0,0,0,0,0,False,177,122,177,True
3791891,84424316,general,이렇게하는거맞죠,입었을때 착 떨어지는 핏이 좋아요 색감도 좋고 무엇보다 아무때나 입을 수 있다는게 큰 메리트입니다 잘샀어요,4.0,False,M,168.0,60.0,남성,2026-05-13 20:07:43,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 매우 좋음 / 구김: 거의 없음,False,0,filluminate,상의,M,,2026,5,13,수,4,응답,정사이즈,화면과 비슷,매우 좋음,거의 없음,,,,,5.0,,,,4.0,0.0,0.0,0.0,0.0,,,입었을때 착 떨어지는 핏이 좋아요 색감도 좋고 무엇보다 아무때나 입을 수 있다는게 큰 메리트입니다 잘샀어요,입었을때착떨어지는핏이좋아요색감도좋고무엇보다아무때나입을수있다는게큰메리트입니다잘샀어요,0,0,0,0,0,False,59,45,59,True
3791891,84420746,general,고전적인클렌징폼,너무 예뻐서 눈이 가요 눈이 가.. 잘 입을게요.. 감사감사,5.0,False,L,180.0,75.0,남성,2026-05-13 18:15:07,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 구김: 약간 있음,False,0,filluminate,상의,L,,2026,5,13,수,5,응답,정사이즈,화면과 비슷,보통,약간 있음,,,,,3.0,,,,3.0,0.0,0.0,0.0,0.0,,,너무 예뻐서 눈이 가요 눈이 가.. 잘 입을게요.. 감사감사,너무예뻐서눈이가요눈이가잘입을게요감사감사,0,0,0,0,0,False,33,21,33,True
3791891,84420178,general,캥캣,무난한 체크 셔츠라서 데일리로 입기 좋습니다. 오버핏인 줄 알았는데 생각보단 정핏인 것 같아요.,5.0,False,XL,180.0,40.0,여성,2026-05-13 17:57:06,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 구김: 거의 없음,False,0,filluminate,상의,XL,,2026,5,13,수,5,응답,정사이즈,화면과 비슷,보통,거의 없음,,,,,3.0,,,,4.0,0.0,0.0,0.0,0.0,,,무난한 체크 셔츠라서 데일리로 입기 좋습니다. 오버핏인 줄 알았는데 생각보단 정핏인 것 같아요.,무난한체크셔츠라서데일리로입기좋습니다오버핏인줄알았는데생각보단정핏인것같아요,0,0,0,0,0,False,53,39,53,True
3791891,84414326,general,강인한부산빈티지,두께도 적당하고 요즘같이 일교차 큰 날 입기 좋은거 같아요.,5.0,False,M,176.0,75.0,남성,2026-05-13 14:53:40,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 구김: 약간 있음,False,0,filluminate,상의,M,,2026,5,13,수,5,응답,정사이즈,화면과 비슷,보통,약간 있음,,,,,3.0,,,,3.0,0.0,0.0,0.0,0.0,,,두께도 적당하고 요즘같이 일교차 큰 날 입기 좋은거 같아요.,두께도적당하고요즘같이일교차큰날입기좋은거같아요,0,0,0,0,0,False,33,24,33,True
3791891,84411169,style,정남이를입는다,재질도좋고 가격도저렴하고 핏이 딱 맞게 좋아요.,5.0,False,L,175.0,80.0,missing,2026-05-13 13:00:38,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 구김: 약간 있음,True,0,filluminate,상의,L,,2026,5,13,수,5,응답,정사이즈,화면과 비슷,보통,약간 있음,,,,,3.0,,,,3.0,0.0,0.0,0.0,0.0,,,재질도좋고 가격도저렴하고 핏이 딱 맞게 좋아요.,재질도좋고가격도저렴하고핏이딱맞게좋아요,0,0,0,0,0,False,26,20,26,True
3791891,84407001,style,꿈많은스웨덴러그,시원하고 패턴이 엄청이뻐요 첫 시도인데 나쁘지않은거같네요!,5.0,False,L,178.0,66.0,남성,2026-05-13 10:05:44,사이즈: 조금 큼 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 좋음 / 구김: 약간 있음,True,0,filluminate,상의,L,,2026,5,13,수,5,응답,조금 큼,화면과 비슷,좋음,약간 있음,,,,,4.0,,,,3.0,1.0,1.0,0.0,0.0,,,시원하고 패턴이 엄청이뻐요 첫 시도인데 나쁘지않은거같네요!,시원하고패턴이엄청이뻐요첫시도인데나쁘지않은거같네요,0,0,1,0,0,False,32,26,32,True
3791891,84401713,general,꿈많은스웨덴러그,봄여름가을에 코디하기 좋고 엄청 가벼워서 좋아요!,5.0,False,L,178.0,66.0,남성,2026-05-13 00:39:14,사이즈: 조금 큼 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 좋음 / 구김: 약간 있음,True,0,filluminate,상의,L,,2026,5,13,수,5,응답,조금 큼,화면과 비슷,좋음,약간 있음,,,,,4.0,,,,3.0,1.0,1.0,0.0,0.0,,,봄여름가을에 코디하기 좋고 엄청 가벼워서 좋아요!,봄여름가을에코디하기좋고엄청가벼워서좋아요,0,0,1,0,0,False,27,21,27,True
3791891,84394121,general,침착한청색랭킹룩,간절기에 걸치기 좋아요  촉감이 좋아요  어디에나 무난하게 코디하기 좋아요,5.0,False,XL,170.0,45.0,여성,2026-05-12 21:20:49,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 좋음 / 구김: 약간 있음,True,0,filluminate,상의,XL,,2026,5,12,화,5,응답,정사이즈,화면과 비슷,좋음,약간 있음,,,,,4.0,,,,3.0,0.0,0.0,0.0,0.0,,,간절기에 걸치기 좋아요 촉감이 좋아요 어디에나 무난하게 코디하기 좋아요,간절기에걸치기좋아요촉감이좋아요어디에나무난하게코디하기좋아요,0,0,0,0,0,False,41,31,39,True
3791891,84391809,style,구조화된그린웨지,핏 두께 색감 모두 맘에들어요. 허리춤에 묶어서도 다니고 했는데 구김도 별로 없어요.,5.0,False,XL,183.0,73.0,여성,2026-05-12 20:24:24,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 좋음 / 구김: 거의 없음,True,0,filluminate,상의,XL,,2026,5,12,화,5,응답,정사이즈,화면과 비슷,좋음,거의 없음,,,,,4.0,,,,4.0,0.0,0.0,0.0,0.0,,,핏 두께 색감 모두 맘에들어요. 허리춤에 묶어서도 다니고 했는데 구김도 별로 없어요.,핏두께색감모두맘에들어요허리춤에묶어서도다니고했는데구김도별로없어요,0,0,0,0,0,False,47,34,47,True
3791891,84389461,general,냠냠냠뇽,재질은 시원하고 너무 좋은데 생각보다 마무리가 안좋,5.0,False,L,177.0,72.0,남성,2026-05-12 19:22:56,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 구김: 약간 있음,True,0,filluminate,상의,L,,2026,5,12,화,5,응답,정사이즈,화면과 비슷,보통,약간 있음,,,,,3.0,,,,3.0,0.0,0.0,0.0,0.0,,,재질은 시원하고 너무 좋은데 생각보다 마무리가 안좋,재질은시원하고너무좋은데생각보다마무리가안좋,0,0,0,0,0,False,28,22,28,True
3791891,84379995,general,등푸른생선,건조기 돌리면 살짝 줄어들어요 세탁 몇번 해도 구김 거의 안생겨요 마감이 부실하고 실밥이 많은 건 아쉬워요,5.0,False,M,173.0,73.0,남성,2026-05-12 14:11:25,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 나쁨 / 구김: 전혀 없음,False,0,filluminate,상의,M,,2026,5,12,화,5,응답,정사이즈,화면과 비슷,나쁨,전혀 없음,,,,,2.0,,,,5.0,0.0,0.0,0.0,0.0,,,건조기 돌리면 살짝 줄어들어요 세탁 몇번 해도 구김 거의 안생겨요 마감이 부실하고 실밥이 많은 건 아쉬워요,건조기돌리면살짝줄어들어요세탁몇번해도구김거의안생겨요마감이부실하고실밥이많은건아쉬워요,0,0,0,0,0,False,59,44,59,True
3791891,84378621,general,정제된베이지펑키,환절기에 입기 좋은 거 같아요. 가볍게 입기 좋습니다,5.0,False,XL,178.0,86.0,남성,2026-05-12 13:12:02,사이즈: 조금 큼 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 구김: 약간 있음,False,0,filluminate,상의,XL,,2026,5,12,화,5,응답,조금 큼,화면과 비슷,보통,약간 있음,,,,,3.0,,,,3.0,1.0,1.0,0.0,0.0,,,환절기에 입기 좋은 거 같아요. 가볍게 입기 좋습니다,환절기에입기좋은거같아요가볍게입기좋습니다,0,0,0,0,0,False,29,21,29,True
3791891,84374332,general,Anjorin,자주 입고 다니기 좋은 체크셔츠입니다. 굉장히 만족합니다.,5.0,False,L,173.0,73.0,남성,2026-05-12 09:00:45,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 구김: 약간 있음,False,0,filluminate,상의,L,,2026,5,12,화,5,응답,정사이즈,화면과 비슷,보통,약간 있음,,,,,3.0,,,,3.0,0.0,0.0,0.0,0.0,,,자주 입고 다니기 좋은 체크셔츠입니다. 굉장히 만족합니다.,자주입고다니기좋은체크셔츠입니다굉장히만족합니다,0,0,0,0,0,False,32,24,32,True
﻿2913656,84542469,general,정혜인이에요,합리적인 가격에 아주 좋은 품질이라 정말 매우 만족합니다,5.0,False,MELANGE GREY / S,162.0,50.0,여성,2026-05-17 22:18:19,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 퀄리티: 보통,False,0,filluminate,상의,S,MELANGE GREY,2026,5,17,일,5,응답,정사이즈,화면과 비슷,보통,,적당함,,,,3.0,,,3.0,,0.0,0.0,0.0,0.0,,,합리적인 가격에 아주 좋은 품질이라 정말 매우 만족합니다,합리적인가격에아주좋은품질이라정말매우만족합니다,0,0,0,0,0,False,31,24,31,True
2913656,84421129,style,아라찌콩,핏도 좋고 건조기 사용에도 옷 변형 없어서 너무 좋습니다.,5.0,False,MELANGE GREY / XL,175.0,78.0,남성,2026-05-13 18:27:12,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 퀄리티: 좋음,True,0,filluminate,상의,XL,MELANGE GREY,2026,5,13,수,5,응답,정사이즈,화면과 비슷,좋음,,적당함,,,,4.0,,,3.0,,0.0,0.0,0.0,0.0,,,핏도 좋고 건조기 사용에도 옷 변형 없어서 너무 좋습니다.,핏도좋고건조기사용에도옷변형없어서너무좋습니다,0,0,0,0,0,False,32,23,32,True
﻿3791889,84460574,general,별종손군,너무 튀는 느낌없고 입었을 때 부드러운 소재라 더 좋아요. 그리고 역쉬 남자라면 핑크죠,5.0,False,(피치)XL,187.0,85.0,남성,2026-05-14 23:09:08,사이즈: 조금 큼 / 화면 대비 색감: 밝음 / 퀄리티: 매우 좋음 / 구김: 전혀 없음,False,0,filluminate,상의,XL,(피치),2026,5,14,목,5,응답,조금 큼,밝음,매우 좋음,전혀 없음,,,,,5.0,,,,5.0,1.0,1.0,1.0,1.0,,,너무 튀는 느낌없고 입었을 때 부드러운 소재라 더 좋아요. 그리고 역쉬 남자라면 핑크죠,너무튀는느낌없고입었을때부드러운소재라더좋아요그리고역쉬남자라면핑크죠,0,0,0,0,0,False,48,35,48,True
3791889,84420103,general,주말엔블랙스타일,블랙 사고 마음에 들어서 샀는데 생각보다 안 어울리지만 ..열심히 입어야겠음,4.0,False,M,166.0,51.0,여성,2026-05-13 17:54:58,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 구김: 약간 있음,False,0,filluminate,상의,M,,2026,5,13,수,4,응답,정사이즈,화면과 비슷,보통,약간 있음,,,,,3.0,,,,3.0,0.0,0.0,0.0,0.0,,,블랙 사고 마음에 들어서 샀는데 생각보다 안 어울리지만 ..열심히 입어야겠음,블랙사고마음에들어서샀는데생각보다안어울리지만열심히입어야겠음,0,0,0,0,0,False,42,31,42,True
3791889,84375652,style,환한로마머리띠,구김이 잘 안 생기면서 빤딱하지 않은 재질입니다. 캐주얼하게 툭 걸치기 좋아요.,5.0,False,M,164.0,50.0,여성,2026-05-12 10:29:22,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 구김: 거의 없음,True,0,filluminate,상의,M,,2026,5,12,화,5,응답,정사이즈,화면과 비슷,보통,거의 없음,,,,,3.0,,,,4.0,0.0,0.0,0.0,0.0,,,구김이 잘 안 생기면서 빤딱하지 않은 재질입니다. 캐주얼하게 툭 걸치기 좋아요.,구김이잘안생기면서빤딱하지않은재질입니다캐주얼하게툭걸치기좋아요,0,0,0,0,0,False,44,32,44,True
3791889,84375643,general,환한로마머리띠,구김이 잘 안 생기면서 빤딱하지 않은 재질입니다. 캐주얼하게 툭 걸치기 좋아요.,5.0,False,M,164.0,50.0,여성,2026-05-12 10:28:50,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 구김: 거의 없음,True,0,filluminate,상의,M,,2026,5,12,화,5,응답,정사이즈,화면과 비슷,보통,거의 없음,,,,,3.0,,,,4.0,0.0,0.0,0.0,0.0,,,구김이 잘 안 생기면서 빤딱하지 않은 재질입니다. 캐주얼하게 툭 걸치기 좋아요.,구김이잘안생기면서빤딱하지않은재질입니다캐주얼하게툭걸치기좋아요,0,0,0,0,0,False,44,32,44,True
3791889,84365869,general,장숩인2,생각한 오버핏보다는 작았지만 여름철에 아우터로 잘 걸치고 다닐거 같아요,5.0,False,(피치)L,172.0,55.0,여성,2026-05-11 21:13:54,사이즈: 조금 큼 / 화면 대비 색감: 어두움 / 퀄리티: 보통 / 구김: 거의 없음,False,0,filluminate,상의,L,(피치),2026,5,11,월,5,응답,조금 큼,어두움,보통,거의 없음,,,,,3.0,,,,4.0,1.0,1.0,-1.0,1.0,,,생각한 오버핏보다는 작았지만 여름철에 아우터로 잘 걸치고 다닐거 같아요,생각한오버핏보다는작았지만여름철에아우터로잘걸치고다닐거같아요,0,0,0,0,0,False,39,31,39,True
﻿994600,84501059,general,너오론로우,너무 좋은 옷을 간편하게 사입었어요 만족합니다,5.0,False,L(린넨),175.0,68.0,남성,2026-05-16 14:52:28,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 구김: 약간 있음,False,0,filluminate,상의,L,(린넨),2026,5,16,토,5,응답,정사이즈,화면과 비슷,보통,약간 있음,,,,,3.0,,,,3.0,0.0,0.0,0.0,0.0,,,너무 좋은 옷을 간편하게 사입었어요 만족합니다,너무좋은옷을간편하게사입었어요만족합니다,0,0,0,0,0,False,25,20,25,True
994600,84500190,general,xcon,생각보다 사이즈가 크긴하지만 봄 가을에 입기 좋은 재질이에요,5.0,False,M(옥스퍼드),173.0,68.0,남성,2026-05-16 14:26:14,사이즈: 많이 큼 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 구김: 약간 있음,False,0,filluminate,상의,M,(옥스퍼드),2026,5,16,토,5,응답,많이 큼,화면과 비슷,보통,약간 있음,,,,,3.0,,,,3.0,2.0,2.0,0.0,0.0,,,생각보다 사이즈가 크긴하지만 봄 가을에 입기 좋은 재질이에요,생각보다사이즈가크긴하지만봄가을에입기좋은재질이에요,0,0,0,0,0,False,33,26,33,True
﻿3791890,84332814,style,멋진인사동퀄팅,파스텔톤의 초록색감이 매력적입니다. 사이즈는 오버핏이네요.,5.0,False,L,178.0,68.0,남성,2026-05-13 15:38:08,사이즈: 조금 큼 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 구김: 약간 있음,True,0,filluminate,상의,L,,2026,5,13,수,5,응답,조금 큼,화면과 비슷,보통,약간 있음,,,,,3.0,,,,3.0,1.0,1.0,0.0,0.0,,,파스텔톤의 초록색감이 매력적입니다. 사이즈는 오버핏이네요.,파스텔톤의초록색감이매력적입니다사이즈는오버핏이네요,0,0,0,0,0,False,32,26,32,True
﻿3792422,84506032,style,냉냉이2,진짜 좋아요 디자인도. 차분하고 유행에 너무 따르지않고 가격도 좋아요,5.0,False,XL,187.0,82.0,남성,2026-05-16 17:19:25,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 매우 좋음 / 구김: 약간 있음,True,0,filluminate,상의,XL,,2026,5,16,토,5,응답,정사이즈,화면과 비슷,매우 좋음,약간 있음,,,,,5.0,,,,3.0,0.0,0.0,0.0,0.0,,,진짜 좋아요 디자인도. 차분하고 유행에 너무 따르지않고 가격도 좋아요,진짜좋아요디자인도차분하고유행에너무따르지않고가격도좋아요,0,0,0,0,0,False,38,29,38,True
3792422,84506010,general,냉냉이2,진짜 좋아요 디자인도. 차분하고 유행에 너무 따르지않고 가격도 좋아요,5.0,False,XL,187.0,82.0,남성,2026-05-16 17:18:54,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 매우 좋음 / 구김: 전혀 없음,True,0,filluminate,상의,XL,,2026,5,16,토,5,응답,정사이즈,화면과 비슷,매우 좋음,전혀 없음,,,,,5.0,,,,5.0,0.0,0.0,0.0,0.0,,,진짜 좋아요 디자인도. 차분하고 유행에 너무 따르지않고 가격도 좋아요,진짜좋아요디자인도차분하고유행에너무따르지않고가격도좋아요,0,0,0,0,0,False,38,29,38,True
﻿4009326,84434780,general,추도현,레전드디자인과개레전드핏과개레전드색감과개레전드편함,5.0,False,(BLACK)L,173.0,80.0,남성,2026-05-14 02:26:42,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,False,0,filluminate,상의,L,(BLACK),2026,5,14,목,5,응답,정사이즈,화면과 비슷,,,적당함,적당함,,,,,3.0,3.0,,0.0,0.0,0.0,0.0,,,레전드디자인과개레전드핏과개레전드색감과개레전드편함,레전드디자인과개레전드핏과개레전드색감과개레전드편함,0,0,0,0,0,False,26,26,26,True
4009326,84383320,general,나더패피할래,이쁘고 딱 가성비 좋아요. 시원한 재질도 맘에 들어여,5.0,False,(BLACK)S,173.0,65.0,남성,2026-05-12 16:10:49,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,True,0,filluminate,상의,S,(BLACK),2026,5,12,화,5,응답,정사이즈,화면과 비슷,,,적당함,적당함,,,,,3.0,3.0,,0.0,0.0,0.0,0.0,,,이쁘고 딱 가성비 좋아요. 시원한 재질도 맘에 들어여,이쁘고딱가성비좋아요시원한재질도맘에들어여,0,0,0,0,0,False,29,21,29,True
