goodsNo,리뷰번호,리뷰타입,작성자,리뷰내용,평점,체험단,구매옵션,키,몸무게,성별,작성일,만족도,사진유무,도움돼요,브랜드,카테고리,구매사이즈,구매상세,연도,월,일,요일,평점_raw,만족도_응답여부,사이즈,화면대비색감,퀄리티,구김,두께감,신축성,색감,퀄리티_점수,신축성_점수,두께감_점수,구김_점수,사이즈_편차,사이즈_편차절대,화면대비색감_편차,화면대비색감_편차절대,색감_편차,색감_편차절대,리뷰내용_clean,리뷰내용_norm,laugh_count,cry_count,exclamation_count,question_count,emoji_count,has_repetition,text_length_orig,한글_글자수,전체_글자수,is_valid_for_topic,작성자_norm,옵션키,세션,long_gap_review,그룹크기,action,dup_flag,is_base,kept_id
3791988,84593037,general,경쾌한독일퀄팅백,허리가 약간 타이트하지만 굿 휘뚜루마뚜루 아무데나 입어도 다 잘어울림,4.0,False,S,175.0,55.0,남성,2026-05-19 21:32:53,사이즈: 조금 작음 / 화면 대비 색감: 어두움 / 퀄리티: 좋음 / 신축성: 강함,False,0,filluminate,하의,S,,2026,5,19,화,4,응답,조금 작음,어두움,좋음,,,강함,,4.0,4.0,,,-1.0,1.0,-1.0,1.0,,,허리가 약간 타이트하지만 굿 휘뚜루마뚜루 아무데나 입어도 다 잘어울림,허리가약간타이트하지만굿휘뚜루마뚜루아무데나입어도다잘어울림,0,0,0,0,0,False,38,30,38,True,경쾌한독일퀄팅백,"('S', None)",0,False,1,keep,unique,True,84593037
3455892,84593206,style,파주장암동,가격 품질 배송 모두 만족합니다 ㅎㅎ 오버핏으로 딱이네요 !! ㅋㅋ 추천합니다^^ 다른색상도 구매하고싶네요오ㅎㅎ,5.0,False,L,171.0,72.0,남성,2026-05-21 20:25:35,사이즈: 조금 큼 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 좋음 / 두께감: 적당함,True,0,filluminate,아우터,L,,2026,5,21,목,5,응답,조금 큼,화면과 비슷,좋음,,적당함,,,4.0,,3.0,,1.0,1.0,0.0,0.0,,,가격 품질 배송 모두 만족합니다 ㅎㅎ 오버핏으로 딱이네요 !! ㅋㅋ 추천합니다^^ 다른색상도 구매하고싶네요오ㅎㅎ,가격품질배송모두만족합니다오버핏으로딱이네요추천합니다다른색상도구매하고싶네요오,2,0,2,0,0,False,62,40,62,True,파주장암동,"('L', None)",0,False,1,keep,unique,True,84593206
1899753,84593539,general,호테11,이전에 사둔 티셔츠랑 색상이나 여러면에서 많이 비슷하긴 하지만 그래도 예뻐요,4.0,False,EXTRA LARGE,180.0,86.0,남성,2026-05-19 21:45:53,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,True,0,travel,상의,EXTRA LARGE,,2026,5,19,화,4,응답,정사이즈,화면과 비슷,,,적당함,적당함,,,3.0,3.0,,0.0,0.0,0.0,0.0,,,이전에 사둔 티셔츠랑 색상이나 여러면에서 많이 비슷하긴 하지만 그래도 예뻐요,이전에사둔티셔츠랑색상이나여러면에서많이비슷하긴하지만그래도예뻐요,0,0,0,0,0,False,42,33,42,True,호테11,"('EXTRA LARGE', None)",0,False,1,keep,unique,True,84593539
﻿5054416,84593572,general,킹옞,세일할때 싼가격에 사서 아주 만족하며 입고있습니당 예뻐용,5.0,False,S,155.0,50.0,여성,2026-05-19 21:46:59,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,True,0,filluminate,상의,S,,2026,5,19,화,5,응답,정사이즈,화면과 비슷,,,적당함,적당함,,,3.0,3.0,,0.0,0.0,0.0,0.0,,,세일할때 싼가격에 사서 아주 만족하며 입고있습니당 예뻐용,세일할때싼가격에사서아주만족하며입고있습니당예뻐용,0,0,0,0,0,False,31,25,31,True,킹옞,"('S', None)",0,False,1,keep,unique,True,84593572
5407086,84594483,general,qooble,브라운 색감이 특히나 너무 만족스러워서 좋았어요,5.0,False,다크브라운 · L,177.0,67.0,남성,2026-05-19 22:07:31,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,False,0,jemut,상의,L,다크브라운,2026,5,19,화,5,응답,정사이즈,화면과 비슷,,,적당함,적당함,,,3.0,3.0,,0.0,0.0,0.0,0.0,,,브라운 색감이 특히나 너무 만족스러워서 좋았어요,브라운색감이특히나너무만족스러워서좋았어요,0,0,0,0,0,False,26,21,26,True,qooble,"('L', '다크브라운')",0,False,1,keep,unique,True,84594483
5900201,84594532,general,guchen,좋아용! 다음에 꼭 살게요~진짜 예뻐해!!  다음에 꼭 살게요!대박이다!,5.0,False,M,170.0,55.0,여성,2026-05-19 22:08:34,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 두께감: 적당함,False,0,filluminate,아우터,M,,2026,5,19,화,5,응답,정사이즈,화면과 비슷,보통,,적당함,,,3.0,,3.0,,0.0,0.0,0.0,0.0,,,좋아용! 다음에 꼭 살게요~진짜 예뻐해!! 다음에 꼭 살게요!대박이다!,좋아용다음에꼭살게요진짜예뻐해다음에꼭살게요대박이다,0,0,5,0,0,False,40,26,39,True,guchen,"('M', None)",0,False,1,keep,unique,True,84594532
4969807,84594570,general,개껌침내,배송도 빠르고 여름 출근룩으로 입기 딱 적당해요!,4.0,False,BLACK · XL,173.0,73.0,남성,2026-05-19 22:09:19,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 좋음 / 신축성: 적당함,True,0,filluminate,하의,XL,BLACK,2026,5,19,화,4,응답,정사이즈,화면과 비슷,좋음,,,적당함,,4.0,3.0,,,0.0,0.0,0.0,0.0,,,배송도 빠르고 여름 출근룩으로 입기 딱 적당해요!,배송도빠르고여름출근룩으로입기딱적당해요,0,0,1,0,0,False,27,20,27,True,개껌침내,"('XL', 'BLACK')",0,False,2,keep,multi_type_dup,True,84594570
6140883,84594663,general,크롱의 자식,두께도 얇고 입었을때 터치감이 좋습니다. 색상도 굿,4.0,False,L,184.0,84.0,남성,2026-05-19 22:11:02,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 구김: 약간 있음,True,0,filluminate,상의,L,,2026,5,19,화,4,응답,정사이즈,화면과 비슷,보통,약간 있음,,,,3.0,,,3.0,0.0,0.0,0.0,0.0,,,두께도 얇고 입었을때 터치감이 좋습니다. 색상도 굿,두께도얇고입었을때터치감이좋습니다색상도굿,0,0,0,0,0,False,28,21,28,True,크롱의 자식,"('L', None)",0,False,2,keep,multi_type_unique,True,84594663
3791891,84594678,general,yyw1212,배송도빠르고 딱원하던핏 그대로입니다 다른색상도 구매하고싶어요~,5.0,False,M,170.0,58.0,남성,2026-05-19 22:11:19,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 구김: 약간 있음,True,0,filluminate,상의,M,,2026,5,19,화,5,응답,정사이즈,화면과 비슷,보통,약간 있음,,,,3.0,,,3.0,0.0,0.0,0.0,0.0,,,배송도빠르고 딱원하던핏 그대로입니다 다른색상도 구매하고싶어요~,배송도빠르고딱원하던핏그대로입니다다른색상도구매하고싶어요,0,0,0,0,0,False,34,29,34,True,yyw1212,"('M', None)",0,False,2,keep,multi_type_dup,True,84594678
6140883,84594711,style,크롱의 자식,두께도 좋고 입었을때 느낌도 좋아 여름에 잘 입고 다닐것 같습니다.,4.0,False,L,184.0,84.0,남성,2026-05-19 22:12:06,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 구김: 약간 있음,True,0,filluminate,상의,L,,2026,5,19,화,4,응답,정사이즈,화면과 비슷,보통,약간 있음,,,,3.0,,,3.0,0.0,0.0,0.0,0.0,,,두께도 좋고 입었을때 느낌도 좋아 여름에 잘 입고 다닐것 같습니다.,두께도좋고입었을때느낌도좋아여름에잘입고다닐것같습니다,0,0,0,0,0,False,37,27,37,True,크롱의 자식,"('L', None)",0,False,2,keep,multi_type_unique,True,84594711
﻿6108955,84594744,experience,단아한카키프레피,우선 프린팅이 힙합니다!!! 프린팅 색상도 기대했던 것 이상으로 쨍하고 예뻐요! 색조합이 여름에 잘 어울리는 프린팅이에요!! 그리고 보통 오버사이즈핏 티셔츠들은 여름에 더운 경우가 많아서 조금 걱정했는데 입어보니 생각보다 두껍지 않아서 여름에 입어도 덥지않을 것 같아요. 그리고 소매가 통이 좀 있긴 한데 소매를 접어서 연출하면 괜찮고 매력있어요! 티셔츠 재질도 탄탄해서 쉽게 손상되지 않을 것 같고 오래입을 수 있을 것 같습니다~~ 여자든 남자든 힙하고 귀엽게 입을 수 있는 티셔츠!! 추천합니다,5.0,True,S,160.0,53.0,여성,2026-05-19 22:12:47,사이즈: 조금 큼 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,True,0,filluminate,상의,S,,2026,5,19,화,5,응답,조금 큼,화면과 비슷,,,적당함,적당함,,,3.0,3.0,,1.0,1.0,0.0,0.0,,,우선 프린팅이 힙합니다!!! 프린팅 색상도 기대했던 것 이상으로 쨍하고 예뻐요! 색조합이 여름에 잘 어울리는 프린팅이에요!! 그리고 보통 오버사이즈핏 티셔츠들은 여름에 더운 경우가 많아서 조금 걱정했는데 입어보니 생각보다 두껍지 않아서 여름에 입어도 덥지않을 것 같아요. 그리고 소매가 통이 좀 있긴 한데 소매를 접어서 연출하면 괜찮고 매력있어요! 티셔츠 재질도 탄탄해서 쉽게 손상되지 않을 것 같고 오래입을 수 있을 것 같습니다~~ 여자든 남자든 힙하고 귀엽게 입을 수 있는 티셔츠!! 추천합니다,우선프린팅이힙합니다프린팅색상도기대했던것이상으로쨍하고예뻐요색조합이여름에잘어울리는프린팅이에요그리고보통오버사이즈핏티셔츠들은여름에더운경우가많아서조금걱정했는데입어보니생각보다두껍지않아서여름에입어도덥지않을것같아요그리고소매가통이좀있긴한데소매를접어서연출하면괜찮고매력있어요티셔츠재질도탄탄해서쉽게손상되지않을것같고오래입을수있을것같습니다여자든남자든힙하고귀엽게입을수있는티셔츠추천합니다,0,0,9,0,0,True,278,200,278,True,단아한카키프레피,"('S', None)",0,False,1,keep,unique,True,84594744
6140883,84594879,general,편안한연분홍레더,솔직히 하나로만 입으면 촌티나는데 안쪽에 밝은 색 티셔츠랑 같이 입으면 봐줄만 햐요,5.0,False,L,179.0,74.0,남성,2026-05-19 22:16:39,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 구김: 약간 있음,False,0,filluminate,상의,L,,2026,5,19,화,5,응답,정사이즈,화면과 비슷,보통,약간 있음,,,,3.0,,,3.0,0.0,0.0,0.0,0.0,,,솔직히 하나로만 입으면 촌티나는데 안쪽에 밝은 색 티셔츠랑 같이 입으면 봐줄만 햐요,솔직히하나로만입으면촌티나는데안쪽에밝은색티셔츠랑같이입으면봐줄만햐요,0,0,0,0,0,False,46,35,46,True,편안한연분홍레더,"('L', None)",0,False,1,keep,unique,True,84594879
6391691,84595055,experience,미묘오,"3줄 요약 1. 린넨 특유의 느낌은 살리면서 관리는 편함 2. 세미오버핏이면서 크롭한 기장이 주는 실루엣 3. 단작 라벨 디테일이 은근 귀여움  린넨 특유의 시원하고 내추럴한 무드는 살리면서도 관리는 훨씬 편하다는게 만족스러웠어요. 보통 린넨 소재는 세탁 한 번 잘못하면 심하게 변형되는 경우가 있는데, 이 셔츠는 린넨 라이크 소재라서 그런지 형태가 유지되는 느낌이었어요. 원단도 린넨 특유의 흐물흐물함 보다는 톡톡한 느낌이라 입었을 때 핏이 깔끔했어요.  핏도 마음에 들었는데, 넉넉하면서도 크롭한 기장이라 저 같은 키작남..도 비율이 좋아 보일 것 같고, 여성분들이 입으셔도 이쁘게 소화 가능할 실루엣이라 활용도도 좋은 것 같아요.  개인적으로 걸을 때마다 살짝살짝 보이는 단작 라벨 디테일이 은은하게 귀여운 포인트라고 생각하는데, 과하지 않으면서 확실히 심심하지 않게 만들어주는 요소인 듯 싶어요.  여름 시즌에 데일리로 자주 입을 것 같은 셔츠가 될 것 같아요..!",5.0,True,BEIGE · [Crop ver.] M,170.0,55.0,남성,2026-05-19 22:20:42,사이즈: 정사이즈 / 화면 대비 색감: 어두움 / 퀄리티: 매우 좋음 / 구김: 거의 없음,True,0,filluminate,상의,M,BEIGE [Crop ver.],2026,5,19,화,5,응답,정사이즈,어두움,매우 좋음,거의 없음,,,,5.0,,,4.0,0.0,0.0,-1.0,1.0,,,"3줄 요약 1. 린넨 특유의 느낌은 살리면서 관리는 편함 2. 세미오버핏이면서 크롭한 기장이 주는 실루엣 3. 단작 라벨 디테일이 은근 귀여움 린넨 특유의 시원하고 내추럴한 무드는 살리면서도 관리는 훨씬 편하다는게 만족스러웠어요. 보통 린넨 소재는 세탁 한 번 잘못하면 심하게 변형되는 경우가 있는데, 이 셔츠는 린넨 라이크 소재라서 그런지 형태가 유지되는 느낌이었어요. 원단도 린넨 특유의 흐물흐물함 보다는 톡톡한 느낌이라 입었을 때 핏이 깔끔했어요. 핏도 마음에 들었는데, 넉넉하면서도 크롭한 기장이라 저 같은 키작남..도 비율이 좋아 보일 것 같고, 여성분들이 입으셔도 이쁘게 소화 가능할 실루엣이라 활용도도 좋은 것 같아요. 개인적으로 걸을 때마다 살짝살짝 보이는 단작 라벨 디테일이 은은하게 귀여운 포인트라고 생각하는데, 과하지 않으면서 확실히 심심하지 않게 만들어주는 요소인 듯 싶어요. 여름 시즌에 데일리로 자주 입을 것 같은 셔츠가 될 것 같아요..!",3줄요약1린넨특유의느낌은살리면서관리는편함2세미오버핏이면서크롭한기장이주는실루엣3단작라벨디테일이은근귀여움린넨특유의시원하고내추럴한무드는살리면서도관리는훨씬편하다는게만족스러웠어요보통린넨소재는세탁한번잘못하면심하게변형되는경우가있는데이셔츠는린넨라이크소재라서그런지형태가유지되는느낌이었어요원단도린넨특유의흐물흐물함보다는톡톡한느낌이라입었을때핏이깔끔했어요핏도마음에들었는데넉넉하면서도크롭한기장이라저같은키작남도비율이좋아보일것같고여성분들이입으셔도이쁘게소화가능할실루엣이라활용도도좋은것같아요개인적으로걸을때마다살짝살짝보이는단작라벨디테일이은은하게귀여운포인트라고생각하는데과하지않으면서확실히심심하지않게만들어주는요소인듯싶어요여름시즌에데일리로자주입을것같은셔츠가될것같아요,0,0,1,0,0,False,488,346,484,True,미묘오,"('M', 'BEIGE [Crop ver.]')",0,False,1,keep,unique,True,84595055
6108866,84595104,general,구미견우,저렴하게 이쁜거 잘샀어요. 딱맞고 색감좋고 좋습니다!,5.0,False,L,172.0,85.0,남성,2026-05-19 22:22:07,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 구김: 약간 있음,True,0,filluminate,상의,L,,2026,5,19,화,5,응답,정사이즈,화면과 비슷,보통,약간 있음,,,,3.0,,,3.0,0.0,0.0,0.0,0.0,,,저렴하게 이쁜거 잘샀어요. 딱맞고 색감좋고 좋습니다!,저렴하게이쁜거잘샀어요딱맞고색감좋고좋습니다,0,0,1,0,0,False,29,22,29,True,구미견우,"('L', None)",0,False,1,keep,unique,True,84595104
﻿6351551,84595152,general,쿡쿡,좀 진한 네이비인줄 알았는데 좀 밝은 네이비에 거의 파란색이고 핏이나 이런건 다 괜찮은데 총장도 약간 길고 색이 생각한거보다 밝아요,3.0,False,M,168.0,65.0,여성,2026-05-19 22:23:24,사이즈: 조금 큼 / 화면 대비 색감: 매우 밝음 / 두께감: 얇음 / 신축성: 강함,False,0,filluminate,상의,M,,2026,5,19,화,3,응답,조금 큼,매우 밝음,,,얇음,강함,,,4.0,2.0,,1.0,1.0,2.0,2.0,,,좀 진한 네이비인줄 알았는데 좀 밝은 네이비에 거의 파란색이고 핏이나 이런건 다 괜찮은데 총장도 약간 길고 색이 생각한거보다 밝아요,좀진한네이비인줄알았는데좀밝은네이비에거의파란색이고핏이나이런건다괜찮은데총장도약간길고색이생각한거보다밝아요,0,0,0,0,0,False,73,55,73,True,쿡쿡,"('M', None)",0,False,1,keep,unique,True,84595152
﻿3826344,84595230,general,종박인생,입었을때 허리쪽이  조금 타이트 하지만 만족해요,3.0,False,커브드 파이핑 라인_버건디 · LARGE,180.0,85.0,남성,2026-05-19 22:25:36,사이즈: 조금 작음 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 매우 좋음 / 신축성: 매우 강함,False,0,travel,하의,LARGE,커브드 파이핑 라인_버건디,2026,5,19,화,3,응답,조금 작음,화면과 비슷,매우 좋음,,,매우 강함,,5.0,5.0,,,-1.0,1.0,0.0,0.0,,,입었을때 허리쪽이 조금 타이트 하지만 만족해요,입었을때허리쪽이조금타이트하지만만족해요,0,0,0,0,0,False,26,20,25,True,종박인생,"('LARGE', '커브드 파이핑 라인_버건디')",0,False,1,keep,unique,True,84595230
4969807,84595616,general,자션패고,가격에 맞는 바지에요. 적당한 길이. 싸게 잘산 기본바지에요.,5.0,False,INDIGO · L,174.0,70.0,남성,2026-05-19 22:35:20,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 신축성: 적당함,True,0,filluminate,하의,L,INDIGO,2026,5,19,화,5,응답,정사이즈,화면과 비슷,보통,,,적당함,,3.0,3.0,,,0.0,0.0,0.0,0.0,,,가격에 맞는 바지에요. 적당한 길이. 싸게 잘산 기본바지에요.,가격에맞는바지에요적당한길이싸게잘산기본바지에요,0,0,0,0,0,False,34,24,34,True,자션패고,"('L', 'INDIGO')",0,False,1,keep,unique,True,84595616
﻿1291017,84595720,style,독특한옥색앞치마,"핏이 정말 예쁘고 퀄리티가 생각보다 좋아서 만족합니다. 원단이 탄탄해서 핏이 잘 살아 있고, 캐주얼하게 입기 딱 좋아요. 디테일이나 마감도 괜찮아서 가격 대비 만족도가 높습니다!",3.0,False,블랙 · XL,187.0,76.0,남성,2026-05-19 22:38:13,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 두께감: 적당함,True,0,jemut,아우터,XL,블랙,2026,5,19,화,3,응답,정사이즈,화면과 비슷,보통,,적당함,,,3.0,,3.0,,0.0,0.0,0.0,0.0,,,"핏이 정말 예쁘고 퀄리티가 생각보다 좋아서 만족합니다. 원단이 탄탄해서 핏이 잘 살아 있고, 캐주얼하게 입기 딱 좋아요. 디테일이나 마감도 괜찮아서 가격 대비 만족도가 높습니다!",핏이정말예쁘고퀄리티가생각보다좋아서만족합니다원단이탄탄해서핏이잘살아있고캐주얼하게입기딱좋아요디테일이나마감도괜찮아서가격대비만족도가높습니다,0,0,1,0,0,False,99,72,99,True,독특한옥색앞치마,"('XL', '블랙')",0,False,1,keep,unique,True,84595720
3455892,84596121,general,정겨운체코모델,오버핏으로 나와서 좀 큰감이있긴한데 어깨도 넓어보이고 다 좋지만 기장이 좀 긴감이 있습니다,5.0,False,M,172.0,65.0,missing,2026-05-19 22:48:44,사이즈: 조금 큼 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 좋음 / 두께감: 적당함,True,1,filluminate,아우터,M,,2026,5,19,화,5,응답,조금 큼,화면과 비슷,좋음,,적당함,,,4.0,,3.0,,1.0,1.0,0.0,0.0,,,오버핏으로 나와서 좀 큰감이있긴한데 어깨도 넓어보이고 다 좋지만 기장이 좀 긴감이 있습니다,오버핏으로나와서좀큰감이있긴한데어깨도넓어보이고다좋지만기장이좀긴감이있습니다,0,0,0,0,0,False,50,39,50,True,정겨운체코모델,"('M', None)",0,False,1,keep,unique,True,84596121
